,id,year,release_years,movieLength,rating_kp,ageRating,votes_kp,budget,audience_count,fees_russia,sequelsAndPrequels,ticketsOnSale,actor,designer,writer,producer,operator,director,composer,editor,type_movie,num_actors,num_countries,num_genres,is_sequel,is_adult
6591,1272312,2021,2022.5,100.0,5.616,18.0,1125,0.0,4046.0,20078.0,0,False,1,3,1,4,5,1,374,1,True,19,1,3,0,1
6594,1198735,2021,2022.5,90.0,6.232,12.0,16666,0.0,53956.0,187814.0,0,False,4,1,5,4,1,4,9,2,True,43,1,2,0,0
6595,911194,2023,2022.5,100.0,5.976,18.0,16906,334093958.0,41792.0,127326.0,0,False,2,3,2,1,2,2,1,10,True,41,1,2,0,1
6596,1162853,2021,2022.5,128.0,7.396,12.0,1729,22142857.0,40591.0,227049.0,0,False,2,2,2,4,10,1,6,2,True,31,1,2,0,0
6598,1112295,2020,2022.5,100.0,7.392,12.0,76609,120000000.0,27230.0,654337.0,0,False,3,2,3,2,7,5,2,24,True,27,1,2,0,0
6600,1338531,2021,2022.5,102.0,6.286,18.0,22232,0.0,134.0,186.0,0,False,1,1,1,1,1,1,1,1,True,30,1,1,0,1
6604,1161475,2020,2022.5,95.0,4.651,16.0,6627,0.0,6845.0,31699.0,0,False,10,4,1,6,3,1,1,1,True,11,2,2,0,0
6605,1345722,2021,2022.5,127.0,6.732,6.0,26626,0.0,27230.0,755629.0,0,False,3,4,2,2,16,7,26,12,True,33,1,3,0,0
6607,1256273,2020,2022.5,100.0,6.152,12.0,2670,61538461.0,3430.0,2814.0,0,False,1,5,1,6,3,2,6,554,True,15,1,2,0,0
6621,1142206,2020,2022.5,110.0,8.174,6.0,101424,110000000.0,1604760.0,6888825.0,1,False,6,20,5,36,10,3,18,12,True,48,2,2,1,0
6627,1274274,2021,2022.5,107.0,6.488,6.0,18317,0.0,144933.0,823933.0,0,False,14,5,4,9,1,6,4,1,True,50,1,3,0,0
6629,1346362,2020,2022.5,118.0,6.539,12.0,5611,0.0,7356.0,16783.0,0,False,1,6,4,3,10,4,374,3,True,50,1,3,0,0
6633,1354105,2021,2022.5,91.0,4.633,18.0,63700,0.0,1155739.0,4451918.0,2,False,5,6,5,3,15,13,3,11,True,50,1,1,1,1
6635,1272474,2020,2022.5,94.0,6.697,18.0,56271,100000000.0,201541.0,735782.0,0,False,14,6,5,8,5,4,13,10,True,25,1,1,0,1
6642,1045585,2022,2022.5,159.0,7.513,18.0,219962,714350100.0,3123465.0,14799707.0,0,False,3,8,5,2,12,6,26,2,True,50,1,2,0,1
6644,1234852,2021,2022.5,88.0,5.585,16.0,985,176250000.0,1239.0,4813.0,0,False,1,1,9,1,4,4,374,20,True,8,3,1,0,0
6649,1338239,2021,2022.5,83.0,7.376,18.0,14211,0.0,7975.0,30809.0,1,False,11,1,4,1,6,4,1,2,True,26,1,3,1,1
6652,1162783,2020,2022.5,86.0,6.207,16.0,7216,50000000.0,27230.0,65420.0,0,False,6,12,2,6,3,1,374,1,True,30,1,2,0,0
6668,1366087,2020,2022.5,81.0,3.845,16.0,1054,0.0,6384.0,10759.0,0,False,1,2,1,4,1,1,2,1,True,10,1,1,0,0
6671,1346361,2024,2022.5,137.0,7.089,18.0,179000,800000000.0,862540.0,20779319.0,0,True,8,2,1,8,7,1,10,13,True,50,1,3,0,1
6673,984365,2022,2022.5,90.0,4.774,16.0,10422,0.0,252873.0,1145279.0,0,False,17,7,2,1,1,2,9,3,True,16,1,2,0,0
6674,1355076,2020,2022.5,65.0,5.187,6.0,902,0.0,6283.0,18298.0,0,False,1,399,1,2,1,1,374,1,True,9,1,3,0,0
6676,999460,2020,2022.5,80.0,4.871,16.0,6980,0.0,27230.0,378821.0,0,False,1,1,1,7,4,1,5,554,True,8,1,1,0,0
6691,1328028,2022,2022.5,84.0,4.505,16.0,2116,0.0,9132.0,39164.0,0,False,3,7,1,1,3,2,5,554,True,19,1,2,0,0
6693,1311031,2020,2022.5,108.0,6.448,12.0,13779,0.0,27230.0,188926.0,0,False,2,6,9,48,4,11,18,11,True,16,1,1,0,0
6695,1204966,2020,2022.5,90.0,5.773,16.0,4499,65000000.0,27230.0,105151.0,0,False,3,3,1,4,27,2,6,9,True,21,1,1,0,0
6702,968618,2022,2022.5,98.0,6.152,12.0,23692,0.0,17308.0,74003.0,0,False,4,6,2,3,14,3,12,17,True,11,1,2,0,0
6703,1263667,2020,2022.5,87.0,5.639,16.0,3046,0.0,12219.0,45712.0,0,False,4,1,6,3,3,5,16,554,True,25,1,1,0,0
6704,933208,2020,2022.5,111.0,6.476,18.0,86745,305000000.0,27230.0,2453291.0,0,False,4,20,1,19,10,1,2,1,True,18,1,4,0,1
6711,1311545,2021,2022.5,96.0,5.408,18.0,1719,0.0,308.0,1206.0,0,False,2,1,1,1,2,1,4,554,True,12,1,2,0,1
6712,1314719,2020,2022.5,92.0,4.916,12.0,3574,0.0,27230.0,109608.0,0,False,2,4,6,1,3,7,3,19,True,18,1,1,0,0
6722,1346359,2023,2022.5,100.0,6.795,18.0,55062,0.0,305462.0,1268900.0,0,False,11,8,4,1,10,14,10,5,True,14,1,1,0,1
6724,1338096,2020,2022.5,92.0,7.357,6.0,24988,0.0,9328.0,27475.0,0,False,2,1,5,8,7,5,7,554,True,9,1,2,0,0
6725,1049115,2020,2022.5,95.0,6.152,6.0,1847,60000000.0,3968.0,6182.0,0,False,1,1,1,2,1,2,1,5,True,7,1,2,0,0
6729,882288,2021,2022.5,85.0,6.035,6.0,5402,390180718.0,424926.0,1386092.0,0,False,26,2,6,10,185,1,19,1,False,11,1,3,0,0
6730,1239328,2021,2022.5,83.0,4.405,12.0,1512,0.0,70173.0,194194.0,1,False,1,399,1,11,185,1,3,554,False,25,1,5,1,0
6735,1285413,2020,2022.5,98.0,4.958,16.0,13016,150000000.0,27230.0,353504.0,0,False,6,12,3,20,14,8,3,10,True,25,3,1,0,0
6741,1249213,2021,2022.5,118.0,6.413,12.0,81051,625253243.0,1158680.0,4389618.0,0,False,12,8,3,5,7,9,44,13,True,42,1,5,0,0
6742,1228547,2020,2022.5,95.0,5.698,18.0,85632,0.0,27230.0,3696304.0,0,False,4,1,1,1,9,1,11,1,True,50,1,2,0,1
6743,1046057,2021,2022.5,119.0,6.766,18.0,23304,0.0,24043.0,94942.0,0,False,11,9,5,8,4,13,374,10,True,16,1,3,0,1
6748,1356366,2022,2022.5,102.0,5.551,16.0,14668,0.0,268540.0,1225448.0,0,False,4,7,9,48,8,11,18,7,True,16,1,1,0,0
6753,1338093,2021,2022.5,81.0,6.575,6.0,7082,0.0,41048.0,177085.0,0,False,2,3,2,6,12,6,13,10,True,14,1,2,0,0
6758,1115468,2021,2022.5,105.0,5.818,16.0,31200,120000000.0,237672.0,918522.0,0,False,3,8,1,3,9,6,6,554,True,36,1,2,0,0
6761,1249218,2022,2022.5,121.0,7.004,12.0,34204,600000000.0,160199.0,528457.0,0,False,6,4,5,20,6,7,6,8,True,20,1,4,0,0
6762,660906,2024,2022.5,99.0,5.309,16.0,20432,0.0,66796.0,298958.0,0,False,1,2,1,17,1,13,26,17,True,27,1,2,0,0
6764,986637,2022,2022.5,95.0,5.762,12.0,3036,134441000.0,27830.0,133049.0,0,False,1,9,3,9,15,1,374,1,True,50,1,1,0,0
6766,1338313,2020,2022.5,115.0,6.152,16.0,2563,0.0,27230.0,61431.0,1,False,6,5,6,6,1,7,374,1,True,1,1,2,1,0
6767,1388425,2020,2022.5,122.0,6.566,18.0,19773,0.0,27230.0,1071851.0,0,False,8,5,4,5,19,4,3,24,True,23,1,1,0,1
6772,1325605,2021,2022.5,102.0,6.868,18.0,35871,0.0,62836.0,225479.0,0,False,4,3,2,1,2,2,11,1,True,37,1,1,0,1
6773,1115454,2021,2022.5,107.0,6.079,18.0,1811,0.0,1275.0,20325.0,0,False,1,4,3,2,6,2,6,6,True,50,1,1,0,1
6774,984359,2020,2022.5,80.0,5.459,6.0,3671,200000000.0,256788.0,323980.0,4,False,11,1,2,14,185,1,19,1,False,19,1,4,1,0
6785,1113006,2020,2022.5,86.0,5.609,6.0,2780,100000000.0,6850.0,21469.0,0,False,14,9,1,1,2,1,10,2,True,33,1,2,0,0
6788,1309163,2020,2022.5,90.0,6.216,18.0,1232,37595129.0,27230.0,3179.0,0,False,1,5,2,1,2,2,1,1,True,11,1,1,0,1
6793,1338453,2021,2022.5,121.0,6.235,12.0,23791,310317945.0,524163.0,2499473.0,0,False,2,1,5,5,15,5,6,2,True,52,1,2,0,0
6794,1313587,2020,2022.5,85.0,4.357,16.0,7254,100000000.0,13804.0,77423.0,0,False,9,3,1,3,12,1,1,554,True,16,1,2,0,0
6795,1008397,2022,2022.5,97.0,5.345,12.0,4232,0.0,289925.0,1132236.0,0,False,1,11,1,22,5,9,18,10,True,23,1,3,0,0
6801,1334852,2024,2022.5,142.0,7.642,12.0,562486,900000000.0,588.0,18129985.0,0,False,1,11,10,4,18,2,26,3,True,18,1,3,0,0
6802,1388416,2021,2022.5,93.0,6.406,12.0,326,0.0,892.0,4157.0,0,False,2,399,3,17,1,3,26,3,True,10,1,1,0,0
6803,1334856,2020,2022.5,122.0,6.152,16.0,20130,0.0,27230.0,284448.0,0,False,26,6,7,8,4,7,12,3,True,14,1,2,0,0
7032,1009436,2016,2022.5,73.0,0.0,18.0,165,0.0,27230.0,2396.0,0,False,1,399,85,1,185,1,374,554,True,6,2,1,0,1
7067,947975,2016,2022.5,90.0,6.152,18.0,402,500000.0,27230.0,3849.0,0,False,1,399,2,2,4,3,374,3,True,3,2,1,0,1
7081,923490,2015,2022.5,90.0,4.559,12.0,504,0.0,712.0,2510.0,0,False,1,3,1,11,1,1,2,4,True,18,2,1,0,0
7089,996620,2018,2022.5,104.0,6.117,18.0,564,2500000.0,27230.0,867.0,0,False,1,399,3,1,10,3,2,1,True,20,2,1,0,1
7119,1009434,2017,2022.5,80.0,6.709,18.0,732,0.0,3481.0,18475.0,0,False,83,399,1,1,1,1,374,1,True,0,2,1,0,1
7127,503145,2010,2022.5,80.0,6.152,18.0,827,0.0,688.0,3782.0,0,False,2,399,2,2,4,3,1,554,True,23,1,1,0,1
7130,784774,2016,2022.5,98.0,5.325,0.0,895,750000.0,27230.0,11860.0,0,False,1,5,5,4,9,6,374,554,True,26,1,1,0,0
7147,1105405,2017,2022.5,58.0,5.833,18.0,1146,0.0,842.0,2923.0,0,False,4,399,85,1,1,1,374,1,True,1,2,1,0,1
7167,1118093,2018,2022.5,97.0,7.416,18.0,1402,0.0,271.0,2545.0,0,False,1,1,85,43,1,1,374,1,True,10,1,2,0,1
7169,1008755,2016,2022.5,50.0,6.685,6.0,1257,0.0,2372.0,11323.0,0,False,1,399,85,1,1,1,1,1,True,6,1,3,0,0
7180,4642838,2019,2022.5,92.0,5.977,12.0,1467,43000000.0,740.0,2114.0,0,False,2,16,1,2,11,1,1,554,True,4,1,1,0,0
7186,1073236,2018,2022.5,80.0,4.997,18.0,1527,20000000.0,27230.0,19388.0,0,False,1,1,1,1,6,1,1,19,True,50,1,2,0,1
7195,4933779,2018,2022.5,52.0,8.734,18.0,2563,0.0,478.0,1292.0,2,False,1,4,4,3,1,4,2,2,True,3,1,1,1,1
7200,1260096,2019,2022.5,72.0,6.152,6.0,1694,0.0,27230.0,5489.0,0,False,1,399,85,1,185,1,374,554,False,9,2,1,0,0
7208,1006642,2015,2022.5,93.0,7.849,18.0,1539,0.0,2797.0,9780.0,0,False,83,399,1,1,10,1,6,554,True,0,1,1,0,1
7209,957794,2017,2022.5,65.0,4.992,18.0,1672,0.0,27230.0,2475.0,0,False,1,399,1,1,1,2,1,554,True,39,1,2,0,1
7215,1142591,2019,2022.5,92.0,5.468,18.0,1870,0.0,27230.0,12763.0,0,False,3,1,1,1,1,1,1,1,True,17,1,1,0,1
7228,1219017,2019,2022.5,81.0,5.022,18.0,1960,0.0,27230.0,9937.0,0,False,2,11,1,1,4,2,374,2,True,6,2,1,0,1
7229,1273250,2019,2022.5,85.0,5.984,18.0,2397,0.0,27230.0,4135.0,3,False,6,1,1,5,10,2,1,1,True,17,1,3,1,1
7232,1138850,2018,2022.5,83.0,6.152,12.0,1879,0.0,916.0,4873.0,0,False,83,399,1,1,1,1,374,1,True,0,1,3,0,0
7242,1118076,2018,2022.5,90.0,5.869,12.0,2157,0.0,524.0,1889.0,0,False,1,1,1,10,1,1,1,19,True,38,1,1,0,0
7245,1115018,2018,2022.5,106.0,6.154,18.0,2463,0.0,27230.0,876.0,0,False,2,12,1,3,3,3,374,4,True,9,1,1,0,1
7246,932448,2017,2022.5,113.0,7.665,18.0,2375,0.0,7171.0,52246.0,0,False,1,399,85,2,5,3,374,3,True,9,1,1,0,1
7248,893509,2016,2022.5,70.0,4.059,18.0,2605,60000000.0,27230.0,2635.0,0,False,1,12,2,84,13,3,13,554,True,12,1,1,0,1
7249,1231421,2019,2022.5,98.0,5.825,18.0,2622,0.0,27230.0,3463.0,3,False,1,6,4,5,6,3,1,4,True,16,1,3,1,1
7252,1252904,2019,2022.5,82.0,5.102,18.0,2624,0.0,27230.0,10970.0,0,False,2,5,3,13,8,5,374,12,True,20,1,2,0,1
7253,933755,2016,2022.5,107.0,5.852,18.0,3002,800000.0,27230.0,5406.0,0,False,11,5,2,8,3,3,374,554,True,23,1,1,0,1
7255,468192,2010,2022.5,88.0,6.216,12.0,2435,0.0,6770.0,28637.0,0,False,4,9,1,7,10,1,1,9,True,22,1,2,0,0
7263,901932,2017,2022.5,97.0,4.459,18.0,2868,0.0,21745.0,73264.0,0,False,1,1,1,1,1,1,1,1,True,14,3,2,0,1
7264,764736,2014,2022.5,97.0,4.854,18.0,3229,1300000.0,382.0,7424.0,0,False,1,1,5,13,2,5,374,24,True,11,1,1,0,1
7265,728414,2013,2022.5,82.0,5.357,12.0,2594,250000.0,28840.0,160272.0,0,False,1,4,1,1,1,1,2,2,True,16,2,2,0,0
7268,958470,2018,2022.5,93.0,6.736,18.0,2953,61571449.0,27230.0,22000.0,0,False,1,2,6,36,4,5,5,554,True,38,1,3,0,1
7269,1243961,2019,2022.5,76.0,5.287,18.0,2946,0.0,611.0,2421.0,0,False,7,399,1,1,13,1,2,1,True,26,1,2,0,1
7271,4959313,2013,2022.5,55.0,6.152,12.0,4570,0.0,1109.0,2984.0,2,False,6,4,4,3,1,4,1,2,True,4,1,1,1,0
7281,911235,2016,2022.5,95.0,6.259,18.0,3019,1000000.0,27230.0,18980.0,0,False,1,3,1,8,17,2,1,554,True,21,1,2,0,1
7291,842252,2014,2022.5,107.0,6.341,18.0,3186,0.0,27230.0,2608.0,0,False,2,11,1,3,1,3,13,554,True,15,1,1,0,1
7292,935012,2016,2022.5,80.0,5.804,18.0,3525,0.0,27230.0,7247.0,0,False,2,1,1,8,2,3,374,554,True,4,2,3,0,1
7298,718233,2014,2022.5,113.0,6.371,18.0,3208,40000000.0,27230.0,10648.0,0,False,3,1,2,2,17,5,3,554,True,30,1,1,0,1
7301,1214053,2018,2022.5,96.0,6.055,18.0,3712,0.0,27230.0,3328.0,3,False,1,7,1,5,6,3,2,554,True,19,1,3,1,1
7303,468180,2010,2022.5,95.0,5.767,18.0,4028,0.0,2551.0,17138.0,0,False,1,6,6,13,19,5,10,554,True,15,1,1,0,1
7304,1044310,2016,2022.5,79.0,6.892,18.0,3692,0.0,980.0,2923.0,0,False,1,1,1,2,3,2,1,3,True,3,1,1,0,1
7307,494549,2010,2022.5,98.0,4.374,18.0,4078,0.0,12708.0,74810.0,0,False,1,9,3,1,12,3,9,2,True,14,1,2,0,1
7308,1303158,2019,2022.5,78.0,6.152,18.0,6310,0.0,40384.0,143947.0,0,False,1,1,1,1,1,1,2,10,True,44,1,2,0,1
7309,662182,2012,2022.5,101.0,5.411,12.0,4489,8000000.0,316645.0,12558.0,0,False,1,1,1,1,1,1,1,1,True,31,2,4,0,0
7314,575315,2012,2022.5,121.0,6.638,18.0,4155,0.0,9446.0,18384.0,0,False,1,1,1,1,1,1,1,1,True,47,2,1,0,1
7316,1280593,2019,2022.5,90.0,7.318,18.0,3992,0.0,27230.0,37843.0,0,False,1,399,3,2,13,3,374,3,True,1,1,2,0,1
7319,717382,2013,2022.5,101.0,5.749,12.0,4377,1000000.0,2940.0,12816.0,0,False,2,8,85,20,10,3,374,554,True,9,1,2,0,0
7322,929650,2016,2022.5,81.0,4.824,12.0,4114,0.0,27230.0,85912.0,0,False,6,1,3,1,18,4,6,8,True,12,1,1,0,0
7323,1267340,2019,2022.5,61.0,7.123,18.0,3791,0.0,9235.0,45383.0,0,False,83,399,85,1,185,1,374,554,True,0,2,1,0,1
7324,1046004,2018,2022.5,72.0,6.062,12.0,4008,46941140.0,27230.0,15429.0,0,False,1,12,2,5,4,2,1,12,True,23,1,3,0,0
7328,840581,2018,2022.5,80.0,3.681,6.0,4728,385000000.0,27230.0,480187.0,0,False,1,399,1,3,185,1,374,554,False,10,3,5,0,0
7329,905026,2017,2022.5,87.0,6.305,18.0,4977,59000000.0,1620.0,6728.0,0,False,3,5,1,10,4,1,44,554,True,11,1,2,0,1
7335,309406,2010,2022.5,81.0,5.213,18.0,5192,5000000.0,70762.0,363980.0,0,False,1,5,5,84,18,4,5,26,True,15,1,1,0,1
7337,803205,2015,2022.5,116.0,5.954,18.0,4596,500000.0,4434.0,18757.0,0,False,1,12,2,84,10,2,374,1,True,43,1,1,0,1
7338,805091,2015,2022.5,70.0,4.412,18.0,5216,0.0,45297.0,152152.0,0,False,3,399,4,1,3,7,374,554,True,22,1,2,0,1
7341,676392,2012,2022.5,90.0,4.668,18.0,5164,0.0,30390.0,176529.0,0,False,6,15,2,4,8,1,12,5,True,27,1,2,0,1
7342,542446,2018,2022.5,65.0,6.826,0.0,5370,0.0,59011.0,57813.0,0,False,1,1,1,1,1,2,1,554,True,22,1,4,0,0
7343,675500,2013,2022.5,132.0,7.221,18.0,5257,1800000.0,4986.0,25209.0,0,False,5,12,3,8,4,2,10,1,True,45,4,1,0,1
7344,1117965,2018,2022.5,98.0,6.825,18.0,5640,0.0,27230.0,35187.0,0,False,17,2,2,2,185,2,2,554,True,2,1,2,0,1
7350,885602,2015,2022.5,92.0,6.152,18.0,5874,0.0,27230.0,226210.0,0,False,1,399,1,1,2,2,2,554,True,25,1,2,0,1
7351,840020,2015,2022.5,98.0,5.045,18.0,5628,0.0,27230.0,4805.0,0,False,11,6,2,36,6,1,3,17,True,22,1,1,0,1
7352,1045040,2018,2022.5,87.0,6.858,18.0,6164,0.0,27230.0,16516.0,0,False,10,5,5,6,5,1,6,4,True,24,1,2,0,1
7357,669489,2015,2022.5,137.0,6.032,18.0,5357,0.0,27230.0,80551.0,0,False,1,8,5,10,8,7,2,24,True,50,3,1,0,1
7358,742281,2014,2022.5,90.0,4.893,0.0,7321,0.0,304360.0,1269914.0,0,False,2,4,1,11,4,3,4,4,True,26,1,2,0,0
7360,840460,2015,2022.5,95.0,4.923,12.0,5727,0.0,112468.0,373992.0,1,False,1,9,1,21,5,2,6,17,True,39,1,2,1,0
7365,934207,2016,2022.5,93.0,6.149,18.0,6247,0.0,27230.0,3925.0,0,False,4,16,3,1,9,5,3,1,True,15,1,2,0,1
7366,855954,2016,2022.5,73.0,3.257,6.0,7953,0.0,202618.0,604770.0,0,False,1,1,1,1,185,1,17,554,False,10,2,4,0,0
7369,840230,2015,2022.5,86.0,3.216,18.0,6063,2000000.0,27230.0,189394.0,0,False,1,2,6,2,3,6,12,554,True,16,1,1,0,1
7370,532976,2010,2022.5,78.0,5.007,18.0,7099,0.0,2543.0,16643.0,0,False,5,1,4,84,14,5,1,14,True,12,1,1,0,1
7375,1117943,2018,2022.5,117.0,6.826,12.0,7589,0.0,27230.0,80263.0,0,False,2,399,1,1,2,3,3,1,True,7,1,2,0,0
7377,1162626,2019,2022.5,85.0,6.788,6.0,8750,0.0,13201.0,307916.0,0,False,4,4,1,4,3,2,1,4,True,18,1,5,0,0
7378,1115453,2019,2022.5,120.0,6.607,18.0,7399,0.0,27230.0,25469.0,0,False,3,3,3,2,6,1,1,5,True,13,1,2,0,1
7382,1044099,2018,2022.5,75.0,6.541,18.0,7420,38000000.0,27230.0,32728.0,0,False,1,3,1,6,6,2,6,8,True,6,1,1,0,1
7383,1232565,2019,2022.5,92.0,6.152,12.0,7658,0.0,12469.0,20405.0,0,False,1,1,1,6,1,1,12,1,True,26,1,1,0,0
7384,1199801,2018,2022.5,85.0,5.117,12.0,7829,0.0,27230.0,34150.0,0,False,1,4,4,3,2,4,2,554,True,7,1,1,0,0
7391,1254097,2019,2022.5,77.0,6.783,18.0,8615,0.0,27230.0,413.0,0,False,1,2,6,1,4,5,2,1,True,10,1,1,0,1
7393,797620,2014,2022.5,90.0,6.389,12.0,9054,0.0,27230.0,12910.0,0,False,1,1,4,7,1,1,3,1,True,50,2,2,0,0
7394,579847,2010,2022.5,158.0,5.876,18.0,7978,0.0,2228.0,73153.0,0,False,5,399,2,2,3,2,5,1,True,35,1,2,0,1
7396,838726,2015,2022.5,101.0,6.152,18.0,7767,2000000.0,27230.0,168440.0,0,False,11,2,3,1,3,5,1,1,True,25,3,1,0,1
7404,1002690,2016,2022.5,90.0,4.203,18.0,8224,0.0,27230.0,185282.0,0,False,2,3,5,6,4,6,3,4,True,50,1,1,0,1
7407,1044316,2017,2022.5,92.0,6.714,18.0,9589,0.0,27230.0,4366.0,0,False,1,1,1,1,2,1,374,3,True,9,1,1,0,1
7408,919720,2015,2022.5,107.0,6.863,18.0,8386,0.0,1401.0,5973.0,0,False,1,8,3,1,10,3,1,6,True,12,2,2,0,1
7409,981110,2019,2022.5,128.0,7.027,18.0,9946,0.0,27230.0,204413.0,0,False,2,9,2,3,6,2,2,5,True,40,1,2,0,1
7411,744255,2013,2022.5,94.0,6.152,18.0,10648,0.0,68057.0,333133.0,0,False,1,3,1,2,16,1,1,554,True,50,2,2,0,1
7412,617240,2013,2022.5,92.0,4.268,18.0,8649,0.0,59367.0,320395.0,0,False,2,1,1,2,1,7,1,2,True,14,1,2,0,1
7414,1186152,2018,2022.5,94.0,6.152,18.0,11192,0.0,27230.0,8429.0,3,False,10,399,1,5,10,5,2,554,True,23,1,2,1,1
7416,1140013,2019,2022.5,86.0,6.216,18.0,9921,0.0,27230.0,3231.0,0,False,2,1,4,1,10,1,8,15,True,11,1,1,0,1
7417,1280594,2019,2022.5,109.0,6.169,18.0,10853,15010000.0,27230.0,26719.0,0,False,11,9,3,5,10,4,26,21,True,21,1,3,0,1
7418,466396,2010,2022.5,75.0,2.624,18.0,11445,0.0,6346.0,45482.0,0,False,1,399,1,84,1,1,374,554,False,8,1,4,0,1
7420,468217,2010,2022.5,97.0,4.171,18.0,9543,0.0,3782.0,23891.0,0,False,14,5,2,9,2,3,374,554,True,26,1,1,0,1
7425,652859,2012,2022.5,95.0,7.625,18.0,9210,0.0,5300.0,43000.0,0,False,2,11,4,1,22,4,2,3,True,5,1,1,0,1
7429,934182,2016,2022.5,91.0,6.138,18.0,9481,1200000.0,27230.0,12469.0,0,False,1,5,4,12,1,5,374,554,True,21,3,2,0,1
7431,667974,2016,2022.5,120.0,6.195,18.0,13224,3500000.0,27230.0,502105.0,0,False,5,16,4,9,13,8,6,6,True,16,1,1,0,1
7433,573356,2011,2022.5,87.0,6.908,12.0,12527,0.0,13672.0,68878.0,0,False,1,3,1,12,3,1,7,21,True,50,1,2,0,0
7435,797710,2015,2022.5,100.0,6.776,12.0,13894,124000000.0,27230.0,86324.0,0,False,7,5,4,5,12,2,374,554,True,29,1,2,0,0
7436,688527,2014,2022.5,115.0,4.951,18.0,10285,600000.0,27230.0,25574.0,0,False,2,1,6,17,6,4,374,26,True,15,1,1,0,1
7437,933787,2018,2022.5,78.0,6.152,18.0,12199,0.0,27230.0,10580.0,0,False,1,3,5,5,8,4,4,19,True,12,1,1,0,1
7443,893259,2015,2022.5,113.0,5.174,18.0,12313,0.0,27230.0,283714.0,0,False,6,5,1,10,1,10,3,1,True,13,1,2,0,1
7444,596452,2014,2022.5,98.0,6.827,12.0,13299,2860000.0,27230.0,38047.0,0,False,1,2,1,5,1,4,4,19,True,15,4,1,0,0
7446,647668,2012,2022.5,110.0,6.164,12.0,12107,71500000.0,5876.0,91351.0,0,False,11,4,8,8,2,13,13,12,True,13,1,1,0,0
7447,1187890,2019,2022.5,87.0,6.109,12.0,14221,0.0,27230.0,6740.0,0,False,1,399,1,1,1,1,1,554,True,30,1,2,0,0
7451,909696,2017,2022.5,90.0,6.096,18.0,12193,0.0,27230.0,2029.0,0,False,1,1,1,6,1,1,1,3,True,28,1,1,0,1
7453,653685,2013,2022.5,95.0,6.379,18.0,13163,0.0,27230.0,83515.0,0,False,7,7,3,5,14,6,13,8,True,33,1,3,0,1
7454,929513,2019,2022.5,107.0,6.083,18.0,12895,120000000.0,27230.0,24250.0,0,False,7,4,4,3,3,5,5,554,True,29,1,1,0,1
7456,595928,2012,2022.5,93.0,6.801,18.0,11462,0.0,4770.0,38000.0,0,False,2,6,7,20,16,6,6,554,True,17,2,1,0,1
7457,841936,2015,2022.5,108.0,6.784,12.0,11781,0.0,27230.0,31384.0,0,False,11,4,4,36,6,4,5,5,True,38,1,1,0,0
7458,1261545,2019,2022.5,90.0,6.078,12.0,13556,61538461.0,27230.0,12614.0,0,False,1,5,1,6,1,2,6,554,True,18,1,2,0,0
7462,1309522,2019,2022.5,108.0,6.152,18.0,14548,0.0,27230.0,8006.0,0,False,1,8,1,1,3,2,2,4,True,10,1,3,0,1
7464,935794,2017,2022.5,96.0,6.505,12.0,13076,0.0,27230.0,135157.0,0,False,3,1,1,11,3,9,25,23,True,25,1,3,0,0
7465,909665,2017,2022.5,82.0,3.021,6.0,13982,0.0,26260.0,95330.0,0,False,4,2,4,11,3,2,2,3,True,40,1,2,0,0
7466,974203,2016,2022.5,85.0,4.396,18.0,12216,0.0,27230.0,649593.0,1,False,7,1,1,1,1,1,4,1,True,15,1,2,1,1
7467,963379,2018,2022.5,75.0,6.886,12.0,12696,0.0,27230.0,221290.0,0,False,1,2,2,2,18,5,1,6,True,9,1,2,0,0
7468,893199,2015,2022.5,75.0,4.298,6.0,13443,0.0,27230.0,1421613.0,1,False,1,2,1,3,185,1,19,2,False,14,1,4,1,0
7473,644717,2012,2022.5,98.0,2.672,12.0,12913,5000000.0,185437.0,1242000.0,0,False,19,2,2,3,6,3,5,6,True,41,1,1,0,0
7474,1103916,2019,2022.5,92.0,6.724,18.0,15602,0.0,27230.0,10070.0,0,False,1,2,7,3,22,3,374,2,True,8,1,1,0,1
7475,1301680,2019,2022.5,91.0,6.071,18.0,16365,64300000.0,27230.0,10221.0,0,False,1,3,1,10,19,1,2,7,True,26,1,3,0,1
7479,1008554,2018,2022.5,105.0,6.286,18.0,14020,0.0,27230.0,19337.0,0,False,2,1,4,10,9,5,2,4,True,15,1,1,0,1
7480,842565,2015,2022.5,90.0,4.549,18.0,12911,2000000.0,311679.0,1683330.0,0,False,4,5,1,48,27,1,2,19,True,31,1,1,0,1
7482,1103873,2018,2022.5,108.0,4.322,18.0,18707,0.0,27230.0,582622.0,0,False,3,3,1,2,6,2,4,2,True,20,1,2,0,1
7486,893520,2016,2022.5,89.0,6.152,6.0,12820,120000000.0,27230.0,279122.0,0,False,1,4,4,1,14,2,374,15,True,29,1,3,0,0
7489,839744,2014,2022.5,95.0,6.967,18.0,13435,0.0,27230.0,61583.0,0,False,1,11,4,12,9,5,2,4,True,50,1,1,0,1
7490,958530,2019,2022.5,75.0,8.215,12.0,16214,0.0,8666.0,38241.0,0,False,83,399,1,2,2,3,374,1,True,0,1,1,0,0
7491,1178289,2019,2022.5,85.0,8.097,6.0,30141,0.0,27230.0,563086.0,0,False,4,12,1,20,6,1,1,19,True,37,1,1,0,0
